product_name,category,material_score,carbon_footprint,packaging
Lego Set - Model 66,toys,10,4.649042699295339,3
Lego Set - Model 134,toys,3,1.5015435293468231,4
Lego Set - Model 130,toys,8,5.40317478034023,2
Lego Set - Model 455,toys,4,3.0139065396819875,1
Lego Set - Model 352,toys,1,8.59742453326872,1
Lego Set - Model 122,toys,10,3.681280656953219,5
Lego Set - Model 326,toys,1,8.496753816361302,3
Lego Set - Model 66,toys,9,1.033102384270919,1
Lego Set - Model 345,toys,1,3.7243891203263,5
Lego Set - Model 202,toys,10,6.047298656365603,2
Lego Set - Model 453,toys,7,3.877518823871796,2
Lego Set - Model 357,toys,10,6.690952904893404,4
Lego Set - Model 45,toys,6,5.849470135817474,2
Lego Set - Model 454,toys,2,0.5074712756368245,2
Lego Set - Model 289,toys,9,1.2664503201858879,3
Lego Set - Model 78,toys,3,5.499862507419753,5
Lego Set - Model 269,toys,5,3.7930176345083453,5
Lego Set - Model 359,toys,3,0.9184245690048365,5
Lego Set - Model 281,toys,10,1.1847364789416985,4
Lego Set - Model 434,toys,5,2.7452150927104606,5
Lego Set - Model 241,toys,4,7.64201198741348,3
Lego Set - Model 149,toys,3,7.1934581809373475,3
Lego Set - Model 287,toys,6,5.677711869178184,1
Lego Set - Model 9,toys,7,0.5751350364894798,4
Lego Set - Model 357,toys,5,4.641060953712806,2
Lego Set - Model 136,toys,7,8.24931074124484,5
Lego Set - Model 406,toys,7,9.738251956599678,3
Lego Set - Model 324,toys,2,1.0830801363380171,2
Lego Set - Model 107,toys,10,2.9751388168074056,2
Lego Set - Model 497,toys,2,1.769404459921295,2
Lego Set - Model 165,toys,1,4.5969383199080776,4
Lego Set - Model 444,toys,10,7.123048195969167,1
Lego Set - Model 424,toys,1,5.653160650966295,2
Lego Set - Model 315,toys,7,7.216055244568482,5
Lego Set - Model 278,toys,2,3.1745330738174955,2
Lego Set - Model 312,toys,6,1.7466177092943305,1
Lego Set - Model 397,toys,3,5.646429556607615,3
Lego Set - Model 305,toys,4,1.5632181087257746,5
Lego Set - Model 153,toys,4,6.995210715732954,2
Lego Set - Model 172,toys,3,5.042172387675249,5
Lego Set - Model 351,toys,8,3.108670131152169,5
Lego Set - Model 137,toys,6,4.114328071043021,1
Lego Set - Model 215,toys,10,9.38546146372407,4
Lego Set - Model 107,toys,7,2.4014416073688,2
Lego Set - Model 402,toys,2,4.098191412596587,4
Lego Set - Model 68,toys,3,4.107951704201346,5
Lego Set - Model 25,toys,10,2.4672469150276326,5
Lego Set - Model 387,toys,3,4.313142833878297,2
Lego Set - Model 253,toys,9,5.085065620190065,5
Lego Set - Model 367,toys,1,4.221928087057009,5
Lego Set - Model 331,toys,8,6.628625762527812,3
Lego Set - Model 102,toys,9,8.90136933594032,2
Lego Set - Model 327,toys,2,7.441888982580569,2
Lego Set - Model 389,toys,9,6.251699754231752,5
Lego Set - Model 249,toys,1,6.402246503046282,1
Lego Set - Model 26,toys,1,3.488915878982901,5
Lego Set - Model 334,toys,7,7.456429548198543,5
Lego Set - Model 375,toys,7,4.352589747686819,4
Lego Set - Model 334,toys,2,4.5054239997891115,3
Lego Set - Model 125,toys,10,1.7632215720980633,2
Lego Set - Model 435,toys,9,1.3402997778354844,1
Lego Set - Model 146,toys,10,5.5682678172751,5
Lego Set - Model 67,toys,6,9.346898663590636,1
Lego Set - Model 427,toys,3,1.5089733080618342,2
Lego Set - Model 91,toys,10,1.821030119460692,5
Lego Set - Model 326,toys,3,1.9483743629711376,2
Lego Set - Model 37,toys,3,7.377633234442636,3
Lego Set - Model 431,toys,4,9.420468281146837,4
Lego Set - Model 193,toys,8,8.937350136629549,5
Lego Set - Model 415,toys,6,0.9120995522728692,3
Lego Set - Model 434,toys,2,7.677569378959158,5
Lego Set - Model 185,toys,7,4.3236759727868765,4
Lego Set - Model 201,toys,9,9.020729929043654,5
Stuffed Animal - Model 9,toys,2,3.0506996193542557,4
Stuffed Animal - Model 25,toys,2,8.406601359812523,4
Stuffed Animal - Model 147,toys,5,8.942168383400464,4
Stuffed Animal - Model 267,toys,3,2.1967465348035367,5
Stuffed Animal - Model 419,toys,5,3.369347618251891,3
Stuffed Animal - Model 181,toys,8,5.404498264029534,5
Stuffed Animal - Model 356,toys,4,8.599652774224303,4
Stuffed Animal - Model 211,toys,2,9.319390834327796,5
Stuffed Animal - Model 330,toys,9,4.708492352329995,4
Stuffed Animal - Model 478,toys,1,3.8007119574593364,2
Stuffed Animal - Model 40,toys,9,5.032278468170784,4
Stuffed Animal - Model 434,toys,4,2.302016144689654,4
Stuffed Animal - Model 260,toys,6,5.082411571692211,3
Stuffed Animal - Model 225,toys,4,8.262101084688958,2
Stuffed Animal - Model 449,toys,4,0.5332877379166712,5
Stuffed Animal - Model 282,toys,8,1.259707242101549,2
Stuffed Animal - Model 444,toys,7,3.0604993362907154,2
Stuffed Animal - Model 430,toys,6,9.122746835509512,1
Stuffed Animal - Model 444,toys,2,9.522102308019166,3
Stuffed Animal - Model 274,toys,3,2.024401272846563,1
Stuffed Animal - Model 312,toys,9,0.7838735660556375,4
Stuffed Animal - Model 72,toys,10,9.078495531844652,5
Stuffed Animal - Model 428,toys,2,1.7886668728844808,3
Stuffed Animal - Model 5,toys,1,3.030412148871188,2
Stuffed Animal - Model 383,toys,3,9.184183634626264,5
Stuffed Animal - Model 379,toys,10,6.190223977793566,5
Stuffed Animal - Model 339,toys,4,7.257160337016439,2
Stuffed Animal - Model 27,toys,8,0.859320262859333,2
Stuffed Animal - Model 444,toys,5,1.6247263251018047,5
Stuffed Animal - Model 247,toys,2,6.202087871598743,2
Stuffed Animal - Model 35,toys,7,7.35906970982623,2
Stuffed Animal - Model 181,toys,7,3.2119825297230227,2
Stuffed Animal - Model 332,toys,8,3.3311561444466147,3
Stuffed Animal - Model 335,toys,4,4.010367300574703,4
Stuffed Animal - Model 451,toys,9,3.287496393886826,1
Stuffed Animal - Model 332,toys,7,3.493840408470497,2
Stuffed Animal - Model 495,toys,10,6.864136867325039,5
Stuffed Animal - Model 249,toys,1,3.6209853650847665,1
Stuffed Animal - Model 256,toys,2,2.160271530878474,2
Stuffed Animal - Model 278,toys,10,4.8748177329142495,1
Stuffed Animal - Model 270,toys,3,8.626400690698043,4
Stuffed Animal - Model 55,toys,6,1.0422645984067158,1
Stuffed Animal - Model 117,toys,2,9.399854707145536,3
Stuffed Animal - Model 45,toys,1,7.724945088836674,4
Stuffed Animal - Model 267,toys,4,6.702760070067102,1
Stuffed Animal - Model 343,toys,9,8.808113822619307,1
Stuffed Animal - Model 219,toys,2,1.885492606272707,4
Stuffed Animal - Model 95,toys,7,4.5367568653682175,2
Stuffed Animal - Model 98,toys,8,7.102585838836302,1
Stuffed Animal - Model 387,toys,1,1.1251962960540294,3
Stuffed Animal - Model 282,toys,9,7.482702264562424,4
Stuffed Animal - Model 424,toys,9,9.14655377870308,3
Stuffed Animal - Model 304,toys,6,8.365273114598217,5
Stuffed Animal - Model 32,toys,10,7.990062783669343,3
Stuffed Animal - Model 83,toys,9,5.462576095223338,4
Stuffed Animal - Model 190,toys,1,4.048740401163567,2
Stuffed Animal - Model 40,toys,8,7.421371623598909,3
Stuffed Animal - Model 289,toys,8,3.202807490445367,1
Stuffed Animal - Model 299,toys,2,0.8295526388396357,5
Stuffed Animal - Model 447,toys,7,1.2858744832938152,1
Stuffed Animal - Model 22,toys,10,0.976609498221224,1
Stuffed Animal - Model 240,toys,7,8.712961385903219,1
Stuffed Animal - Model 69,toys,10,6.545350898898429,3
Stuffed Animal - Model 13,toys,9,1.7761008419627715,5
Stuffed Animal - Model 152,toys,2,9.140294866986945,1
Stuffed Animal - Model 291,toys,1,3.528879772172601,3
Stuffed Animal - Model 5,toys,7,5.4144561372193705,2
Stuffed Animal - Model 136,toys,6,9.574820013014298,4
Stuffed Animal - Model 472,toys,5,7.222397157531294,2
Stuffed Animal - Model 427,toys,8,4.0617723770989675,3
Stuffed Animal - Model 272,toys,10,2.1961949155803198,4
Stuffed Animal - Model 400,toys,4,6.263334956094318,5
Stuffed Animal - Model 285,toys,3,4.047952447413255,4
Stuffed Animal - Model 71,toys,8,5.048144877241612,2
Stuffed Animal - Model 20,toys,6,3.3396050434538727,5
Stuffed Animal - Model 437,toys,8,1.5836227643343745,1
Stuffed Animal - Model 337,toys,6,3.187457397602046,4
Stuffed Animal - Model 468,toys,5,9.562029176087384,2
Stuffed Animal - Model 136,toys,6,5.468925507815129,2
Stuffed Animal - Model 275,toys,7,4.125119126556504,1
Stuffed Animal - Model 440,toys,3,7.884557832528396,2
Stuffed Animal - Model 322,toys,4,1.1411831459607533,2
Stuffed Animal - Model 218,toys,6,5.307367293969938,2
Stuffed Animal - Model 394,toys,2,5.70973124263642,5
Stuffed Animal - Model 297,toys,7,8.18839994768306,3
Stuffed Animal - Model 195,toys,7,4.10004978559593,5
Stuffed Animal - Model 225,toys,7,2.762470917582073,1
Stuffed Animal - Model 257,toys,10,5.597833853238859,5
Stuffed Animal - Model 389,toys,10,9.554824982703998,3
Stuffed Animal - Model 406,toys,8,5.035594626435554,5
Stuffed Animal - Model 410,toys,5,9.068718347182042,1
Stuffed Animal - Model 348,toys,3,7.972437144876986,4
Stuffed Animal - Model 251,toys,8,9.353262758583938,1
Stuffed Animal - Model 411,toys,9,7.401104741042313,2
Stuffed Animal - Model 474,toys,10,7.77856800400304,2
Stuffed Animal - Model 214,toys,3,2.530261720484553,1
Stuffed Animal - Model 468,toys,2,4.277463730966607,2
Stuffed Animal - Model 208,toys,2,1.6280713559006526,5
Stuffed Animal - Model 218,toys,9,1.7542950508547022,2
Stuffed Animal - Model 317,toys,2,8.751383179279998,3
RC Car - Model 68,toys,2,2.2373689902844554,1
RC Car - Model 497,toys,5,9.240097000352874,1
RC Car - Model 473,toys,7,2.7897650374024483,2
RC Car - Model 14,toys,2,2.5244269646084496,1
RC Car - Model 89,toys,3,2.444211580534802,1
RC Car - Model 176,toys,8,3.266106209254084,5
RC Car - Model 284,toys,1,1.279704712022681,1
RC Car - Model 121,toys,2,4.497513253737185,2
RC Car - Model 223,toys,3,3.9531464164747976,4
RC Car - Model 141,toys,7,7.907167806388121,2
RC Car - Model 422,toys,7,6.127449843417396,4
RC Car - Model 191,toys,9,2.8653667725769973,2
RC Car - Model 253,toys,2,7.496087133436568,1
RC Car - Model 309,toys,5,6.497527024772307,5
RC Car - Model 55,toys,4,3.960202238761921,2
RC Car - Model 474,toys,5,0.5096438881986227,3
RC Car - Model 387,toys,3,2.68703118747216,5
RC Car - Model 373,toys,5,5.370997207244289,2
RC Car - Model 285,toys,4,1.8983272591011378,2
RC Car - Model 150,toys,10,9.000333294663267,5
RC Car - Model 356,toys,7,4.202446526311276,4
RC Car - Model 45,toys,8,6.021750299286998,4
RC Car - Model 121,toys,7,3.4994239893546477,1
RC Car - Model 14,toys,8,5.1794398203621865,2
RC Car - Model 432,toys,9,3.838792922047484,3
RC Car - Model 80,toys,10,3.371557472673116,3
RC Car - Model 427,toys,1,7.225966118919433,3
RC Car - Model 429,toys,3,1.0437397162194546,2
RC Car - Model 114,toys,3,8.247836006740986,4
RC Car - Model 206,toys,3,3.306991240518713,1
RC Car - Model 145,toys,2,9.573388054301489,2
RC Car - Model 93,toys,3,8.669445333293,4
RC Car - Model 486,toys,3,9.765450583613694,1
RC Car - Model 265,toys,3,4.582849972401889,4
RC Car - Model 247,toys,2,4.70592135121938,4
RC Car - Model 51,toys,5,9.656189415014953,5
RC Car - Model 479,toys,10,3.3132865139288636,5
RC Car - Model 291,toys,2,8.511651089142271,2
RC Car - Model 50,toys,3,8.212828775537451,1
RC Car - Model 114,toys,6,6.398866932277003,1
RC Car - Model 326,toys,9,9.704526277260541,3
RC Car - Model 305,toys,5,7.787825670372434,3
RC Car - Model 191,toys,1,1.2227070795008719,2
RC Car - Model 402,toys,1,4.856503555146171,1
RC Car - Model 308,toys,10,8.213865740640664,1
RC Car - Model 235,toys,7,5.1078271108501685,5
RC Car - Model 226,toys,7,3.3938409034925416,5
RC Car - Model 148,toys,9,3.403254311065225,3
RC Car - Model 460,toys,4,2.829298948472867,2
RC Car - Model 113,toys,9,9.280532025377035,1
RC Car - Model 356,toys,5,0.91858912236858,4
RC Car - Model 145,toys,8,5.458403236887752,1
RC Car - Model 342,toys,3,5.4034463672945225,4
RC Car - Model 52,toys,5,3.294636266132901,4
RC Car - Model 203,toys,6,5.8274491422943875,2
RC Car - Model 384,toys,10,9.677397517175836,5
RC Car - Model 119,toys,5,2.490689411514057,4
RC Car - Model 218,toys,2,1.9242280727499945,1
RC Car - Model 406,toys,4,3.3327804533385335,3
RC Car - Model 255,toys,9,1.2752549658405532,4
RC Car - Model 55,toys,2,8.81003039231235,4
RC Car - Model 388,toys,9,9.478275866162267,3
RC Car - Model 495,toys,9,5.172538668617058,5
RC Car - Model 91,toys,2,7.037471667962789,4
RC Car - Model 160,toys,10,2.1342042803028503,4
RC Car - Model 218,toys,7,6.584466072078982,4
RC Car - Model 76,toys,3,7.486858177538217,5
RC Car - Model 224,toys,6,6.053843814572096,5
RC Car - Model 374,toys,5,0.8637352796555435,5
RC Car - Model 56,toys,3,5.288250187148295,1
RC Car - Model 299,toys,5,4.771132294292168,1
RC Car - Model 92,toys,6,1.6087951158850082,4
RC Car - Model 471,toys,8,9.52196885514459,1
RC Car - Model 157,toys,9,8.498275608537984,3
RC Car - Model 436,toys,8,9.615712237385432,1
RC Car - Model 357,toys,8,3.8162810607794397,4
RC Car - Model 497,toys,2,3.9860116680690743,3
RC Car - Model 218,toys,3,4.463766002297595,5
RC Car - Model 488,toys,4,3.121060454630315,5
RC Car - Model 389,toys,7,4.970082378133215,1
RC Car - Model 481,toys,7,7.344131786698446,4
RC Car - Model 327,toys,3,7.250079509625288,5
RC Car - Model 420,toys,7,5.244591568878753,3
RC Car - Model 209,toys,10,5.050293559452312,4
RC Car - Model 93,toys,2,3.369334886067482,3
RC Car - Model 237,toys,3,2.240933781936639,3
RC Car - Model 16,toys,5,8.003106112067691,3
RC Car - Model 74,toys,8,7.1682946936335705,2
RC Car - Model 486,toys,9,2.7107432917148535,4
RC Car - Model 384,toys,5,7.7320568237759115,1
RC Car - Model 93,toys,2,9.979178425472114,3
RC Car - Model 219,toys,6,3.663462740169161,3
RC Car - Model 80,toys,7,0.7767466094781521,5
RC Car - Model 134,toys,4,3.6167580938893615,1
RC Car - Model 233,toys,10,9.099642846960128,5
RC Car - Model 482,toys,8,5.726078719516034,1
RC Car - Model 146,toys,8,8.17234655554635,2
RC Car - Model 368,toys,10,1.967261923313251,4
RC Car - Model 280,toys,3,8.792549480416032,1
RC Car - Model 244,toys,1,5.479852500497459,4
Board Game - Model 26,toys,10,2.0757843813201227,2
Board Game - Model 76,toys,3,6.925240599928362,2
Board Game - Model 378,toys,2,7.529373800760923,3
Board Game - Model 379,toys,3,5.665466436082894,3
Board Game - Model 331,toys,6,3.9493434299883585,5
Board Game - Model 55,toys,7,1.3156241235766015,2
Board Game - Model 432,toys,6,8.179243900737962,3
Board Game - Model 247,toys,8,4.040585377094089,3
Board Game - Model 303,toys,1,1.5357805120542205,2
Board Game - Model 124,toys,7,8.019640579064266,4
Board Game - Model 318,toys,9,4.944491856310555,1
Board Game - Model 286,toys,6,6.682981580853143,2
Board Game - Model 456,toys,7,5.111110046742428,1
Board Game - Model 105,toys,6,3.9883211756320596,4
Board Game - Model 13,toys,4,4.915988133061406,2
Board Game - Model 277,toys,3,9.309076339904584,4
Board Game - Model 225,toys,6,6.571863448078219,2
Board Game - Model 376,toys,7,5.528292535355813,3
Board Game - Model 229,toys,6,6.333992497993409,2
Board Game - Model 318,toys,1,1.8706203930749479,3
Board Game - Model 402,toys,5,3.6062131366299996,1
Board Game - Model 394,toys,9,8.189254331616546,4
Board Game - Model 110,toys,10,6.565783280496586,3
Board Game - Model 191,toys,3,6.056585358553649,4
Board Game - Model 447,toys,10,4.9431773016248215,3
Board Game - Model 43,toys,10,4.310060484652428,1
Board Game - Model 302,toys,9,1.3937966555860661,1
Board Game - Model 23,toys,1,1.5560224197259478,2
Board Game - Model 351,toys,6,2.384803225022586,1
Board Game - Model 182,toys,6,0.6667615605937558,4
Board Game - Model 310,toys,7,8.914942515801014,1
Board Game - Model 453,toys,4,5.880892688647042,4
Board Game - Model 399,toys,7,9.925767824642222,1
Board Game - Model 281,toys,9,9.290431912199812,1
Board Game - Model 257,toys,2,6.065506957745219,2
Board Game - Model 259,toys,7,4.984515624590103,5
Board Game - Model 399,toys,1,4.318765900695842,1
Board Game - Model 453,toys,7,6.614593192854148,2
Board Game - Model 254,toys,8,4.239785999800294,1
Board Game - Model 380,toys,10,4.535132226734847,5
Board Game - Model 486,toys,1,2.1820840440681613,4
Board Game - Model 244,toys,9,5.079609730341692,1
Board Game - Model 333,toys,6,6.529058692080176,2
Board Game - Model 244,toys,5,5.68817382820723,2
Board Game - Model 429,toys,10,7.667984301965087,2
Board Game - Model 396,toys,1,4.546261322867716,4
Board Game - Model 243,toys,10,6.3016961092334265,5
Board Game - Model 456,toys,8,6.140670472702838,4
Board Game - Model 466,toys,2,1.6414133938304565,5
Board Game - Model 251,toys,5,4.359568845937026,2
Board Game - Model 87,toys,8,6.637407998212418,2
Board Game - Model 13,toys,2,8.679971056816958,1
Board Game - Model 374,toys,6,3.1226877525444183,1
Board Game - Model 485,toys,8,2.936891341917127,5
Board Game - Model 65,toys,5,9.244095769320936,2
Board Game - Model 210,toys,8,9.765990283911217,3
Board Game - Model 250,toys,7,4.929196563927437,3
Board Game - Model 145,toys,6,5.703864333117518,4
Board Game - Model 243,toys,9,6.693831522478574,5
Board Game - Model 185,toys,1,1.7855295115977858,1
Board Game - Model 453,toys,2,0.8625679905483834,1
Board Game - Model 160,toys,3,7.217405311439989,3
Board Game - Model 406,toys,3,9.48205053959404,5
Board Game - Model 357,toys,6,6.839945650478353,4
Board Game - Model 212,toys,9,5.150372206163398,5
Board Game - Model 247,toys,1,6.850335564696697,2
Board Game - Model 392,toys,9,2.6523916078512997,1
Board Game - Model 421,toys,10,3.7304585774973034,5
Board Game - Model 409,toys,2,6.635550760250836,5
Board Game - Model 439,toys,3,7.447960786295952,4
Board Game - Model 105,toys,6,8.081354851860546,2
Board Game - Model 277,toys,9,6.70524859527435,2
Board Game - Model 479,toys,2,0.7615313503642487,5
